0.4760991391	3 46 14 74
0.4545514175	345 69 828
0.4465433377	568 296
0.4464600316	329 1781 1202
0.4451823124	329 1781 762
0.4417182642	631 74
0.4379005099	12 7126
0.4256997116	69 2211 1638
0.4253104155	32 6 1793
0.4164817256	5432 15
0.4107717238	245 74
0.4099955950	69 508 243
0.4095130833	345 2355
0.4085740903	2062 1638
0.4061151615	2 2303
0.4009261777	145 2
0.3976224457	378 435
0.3912773430	0 14
0.3905883476	943 2
0.3870295910	1638 123 145 2
0.3870020024	2062 1709
0.3869277969	224 173
0.3763273772	1028 1310
0.3751614930	7 15
0.3665662875	212 209
0.3609177866	1028 697
0.3596795783	329 389
0.3592987362	69 901 330 10
0.3581480581	618 724
0.3571061795	2398 69 508
0.3516948383	329 2113
0.3503864506	224 1063
0.3494516755	2687 61
0.3486572121	651 725
0.3471490935	2062 243
0.3454739881	494 496
0.3437575466	61 342 15
0.3402021556	32 329 1781
0.3385838968	69 269 10
0.3360498980	1028 1472
0.3352210818	958 2
0.3322996562	2398 69 2211
0.3313441867	560 1268
0.3265880169	924 61
0.3235375696	353 150
0.3203417704	2286 351
0.3186022766	450 440
0.3163931125	350 1888 10
0.3158380839	646 6 3375
0.3117468482	326 2
0.3100752758	32 6 468 10
0.3088177778	1028 326 2
0.3072554280	635 440
0.3029292767	329 1781
0.2990927988	435 1825
0.2982782176	150 391 150
0.2961444868	466 1150
0.2950761488	355 1327
0.2947629803	32 648 15
0.2943313539	2714 345
0.2940197202	32 6 5435 10
0.2934445791	355 322
0.2900542602	123 322
0.2887202123	560 435
0.2880853026	1028 2398
0.2863750085	1028 2438
0.2851983737	35 482
0.2833153824	1028 980
0.2829369438	351 123 663 15
0.2793069274	440 1328
0.2776294855	1028 507
0.2759408113	35 9
0.2741942476	123 2291
0.2701927814	1028 1150 578
0.2676946493	35 2150
0.2662380354	187 440
0.2637470835	190 725
0.2633231234	1028 2398 69
0.2629069868	35 7 15
0.2622677308	1028 1310 69 508
0.2609304553	391 356
0.2562550335	635 440 1328
0.2527759594	725 1644
0.2417257422	1028 2398 35
0.2261826434	2438 578
0.2201651540	1150 267
0.2182369987	850 392
0.2118940934	35 7
0.2115399575	1028 2075
0.2086193401	520 440
0.2058389213	1028 2317
0.2045606016	1028 1150
0.1932219602	150 391
0.1874116620	1150 578
